EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
494884,Shooting Permit,07/08/2019 08:00:00 AM,07/08/2019 11:30:00 PM,06/27/2019 07:49:57 PM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NASSAU AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between NORMAN AVENUE and NASSAU AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
494880,Shooting Permit,07/10/2019 09:00:00 AM,07/10/2019 11:30:00 PM,06/27/2019 06:55:54 PM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between NORMAN AVENUE and NASSAU AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
494879,Shooting Permit,07/09/2019 08:30:00 AM,07/09/2019 11:30:00 PM,06/27/2019 06:39:57 PM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between NORMAN AVENUE and NASSAU AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
494875,Shooting Permit,07/02/2019 07:00:00 AM,07/02/2019 11:00:00 PM,06/27/2019 06:27:23 PM,"Mayor's Office of Film, Theatre & Broadcasting","LEFFERTS AVENUE between WASHINGTON AVENUE and ROGERS AVENUE,  BEDFORD AVENUE between STERLING STREET and MIDWOOD STREET,  LINCOLN ROAD between BEDFORD AVENUE and FLATBUSH AVENUE,  LINCOLN ROAD between NOSTRAND AVENUE and NEW YORK AVENUE,  ROGERS AVENUE between LEFFERTS AVENUE and LINCOLN ROAD",Brooklyn,9,71,Film,Feature,United States of America,11225
494871,Shooting Permit,07/03/2019 07:30:00 AM,07/03/2019 10:00:00 PM,06/27/2019 06:19:30 PM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NASSAU AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between NORMAN AVENUE and NASSAU AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
494868,Shooting Permit,07/02/2019 02:00:00 AM,07/02/2019 08:00:00 PM,06/27/2019 06:13:20 PM,"Mayor's Office of Film, Theatre & Broadcasting","5 AVENUE between EAST   72 STREET and EAST   71 STREET,  EAST   70 STREET between 5 AVENUE and MADISON AVENUE",Manhattan,"64, 8","19, 22",Commercial,Commercial,United States of America,"10021, 10023"
494865,Shooting Permit,07/02/2019 07:30:00 AM,07/02/2019 10:00:00 PM,06/27/2019 06:09:40 PM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between NORMAN AVENUE and NASSAU AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
494863,Shooting Permit,07/01/2019 06:30:00 AM,07/01/2019 09:30:00 PM,06/27/2019 05:58:02 PM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between NORMAN AVENUE and NASSAU AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
494860,Shooting Permit,07/01/2019 07:00:00 AM,07/01/2019 08:00:00 PM,06/27/2019 05:33:20 PM,"Mayor's Office of Film, Theatre & Broadcasting",CENTRE STREET between GRAND STREET and HOWARD STREET,Manhattan,"1, 2",5,Still Photography,Not Applicable,United States of America,10013
494851,Shooting Permit,07/10/2019 06:00:00 AM,07/10/2019 10:00:00 PM,06/27/2019 04:53:18 PM,"Mayor's Office of Film, Theatre & Broadcasting",SKATER'S ROAD between TERRACE DRIVE and NA,Manhattan,64,22,Television,Reality,United States of America,10023
494820,Shooting Permit,07/01/2019 07:00:00 AM,07/01/2019 11:00:00 PM,06/27/2019 02:58:39 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST END AVENUE between WEST  100 STREET and WEST  104 STREET,  WEST END AVENUE between WEST  102 STREET and WEST  105 STREET,  WEST END AVENUE between WEST  105 STREET and WEST  106 STREET,  WEST  105 STREET between RIVERSIDE DRIVE and WEST END AVENUE,  RIVERSIDE DRIVE between WEST  105 STREET and WEST  106 STREET,  BROADWAY between WEST  104 STREET and WEST  105 STREET",Manhattan,7,24,Television,Not Applicable,United States of America,10025
494814,Shooting Permit,07/05/2019 12:00:00 AM,07/05/2019 12:00:00 PM,06/27/2019 02:40:38 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 5 AVENUE and 6 AVENUE,Manhattan,5,18,Television,Morning Show,United States of America,"10020, 10036"
494806,Shooting Permit,07/02/2019 06:00:00 AM,07/02/2019 10:00:00 PM,06/27/2019 02:17:52 PM,"Mayor's Office of Film, Theatre & Broadcasting","Snug Harbor Road between RICHMOND TERRACE and Brentwood Ave,  KISSEL AVENUE between SNUG HARBOR ROAD and AMELIA COURT,  KISSEL AVENUE between AMELIA COURT and LINDEN STREET,  KISSEL AVENUE between LINDEN STREET and WALNUT STREET,  FILLMORE STREET between TYSEN STREET and CHAPEL ROAD",Staten Island,1,120,Television,Episodic series,United States of America,"10301, 10310"
494797,Shooting Permit,07/01/2019 06:00:00 AM,07/01/2019 09:00:00 PM,06/27/2019 02:01:40 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   55 STREET between 10 AVENUE and 9 AVENUE,  WEST   56 STREET between 10 AVENUE and 9 AVENUE,  WEST   56 STREET between 9 AVENUE and 8 AVENUE,  WEST   57 STREET between 10 AVENUE and 9 AVENUE",Manhattan,4,18,Television,Episodic series,United States of America,10019
494783,Shooting Permit,07/05/2019 01:00:00 AM,07/05/2019 04:00:00 PM,06/27/2019 01:20:55 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
494779,Shooting Permit,07/01/2019 07:00:00 AM,07/01/2019 11:00:00 PM,06/27/2019 01:17:20 PM,"Mayor's Office of Film, Theatre & Broadcasting","HENDRICKSON STREET between FLATLANDS AVENUE and AVENUE P,  FLATLANDS AVENUE between FLATBUSH AVENUE and HENDRICKSON STREET,  FLATLANDS AVENUE between HENDRICKSON STREET and COLEMAN STREET,  FLATBUSH AVENUE between FLATLANDS AVENUE and TROY AVENUE,  FLATBUSH AVENUE between LOTT PLACE and TROY AVENUE,  AVENUE M between FLATBUSH AVENUE and HARDEN STREET,  BAUGHMAN PLACE between FLATBUSH AVENUE and TROY AVENUE,  AVENUE P between FLATBUSH AVENUE and HENDRICKSON STREET",Brooklyn,18,63,Film,Feature,United States of America,11234
494778,Rigging Permit,07/04/2019 09:00:00 AM,07/04/2019 04:00:00 PM,06/27/2019 01:10:44 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
494753,Shooting Permit,07/16/2019 07:00:00 AM,07/16/2019 11:00:00 PM,06/27/2019 11:40:11 AM,"Mayor's Office of Film, Theatre & Broadcasting",83 STREET between DORAN AVENUE and COOPER AVENUE,Queens,5,104,Television,Not Applicable,United States of America,11385
494750,Shooting Permit,07/12/2019 08:00:00 AM,07/13/2019 12:00:00 AM,06/27/2019 11:34:52 AM,"Mayor's Office of Film, Theatre & Broadcasting",83 STREET between DORAN AVENUE and COOPER AVENUE,Queens,5,104,Television,Not Applicable,United States of America,11385
494694,Shooting Permit,07/01/2019 06:00:00 AM,07/01/2019 09:00:00 PM,06/27/2019 08:02:10 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST  154 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE,  ST NICHOLAS AVENUE between WEST  153 STREET and WEST  155 STREET,  ST NICHOLAS AVENUE between WEST  152 STREET and WEST  153 STREET,  WEST  153 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE,  AMSTERDAM AVENUE between WEST  153 STREET and WEST  155 STREET,  ST NICHOLAS AVENUE between WEST  151 STREET and WEST  152 STREET,  CONVENT AVENUE between WEST  151 STREET and WEST  152 STREET,  WEST  151 STREET between CONVENT AVENUE and ST NICHOLAS AVENUE,  WEST  155 STREET between AMSTERDAM AVENUE and BROADWAY,  WEST  155 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE",Manhattan,"12, 9","30, 33",Film,Feature,United States of America,"10031, 10032"
494664,Shooting Permit,07/13/2019 06:00:00 AM,07/13/2019 06:00:00 PM,06/26/2019 07:26:57 PM,"Mayor's Office of Film, Theatre & Broadcasting",12 AVENUE between WEST  134 STREET and WEST  133 STREET,Manhattan,9,30,Still Photography,Not Applicable,United States of America,"10027, 10031"
494660,Shooting Permit,07/01/2019 06:00:00 AM,07/01/2019 09:00:00 PM,06/26/2019 06:33:20 PM,"Mayor's Office of Film, Theatre & Broadcasting","MONTAGUE STREET between PIERREPONT PLACE and HICKS STREET,  PIERREPONT PLACE between PIERREPONT STREET and MONTAGUE STREET,  MONTAGUE TERRACE between MONTAGUE STREET and REMSEN STREET,  SCHERMERHORN STREET between COURT STREET and BOERUM PLACE,  COURT STREET between LIVINGSTON STREET and SCHERMERHORN STREET,  COURT STREET between SCHERMERHORN STREET and STATE STREET",Brooklyn,2,84,WEB,Not Applicable,United States of America,11201
494607,Shooting Permit,07/01/2019 06:00:00 AM,07/01/2019 10:00:00 PM,06/26/2019 03:32:25 PM,"Mayor's Office of Film, Theatre & Broadcasting","Snug Harbor Road between RICHMOND TERRACE and Brentwood Ave,  KISSEL AVENUE between SNUG HARBOR ROAD and AMELIA COURT,  KISSEL AVENUE between AMELIA COURT and LINDEN STREET,  KISSEL AVENUE between LINDEN STREET and WALNUT STREET,  FILLMORE STREET between TYSEN STREET and CHAPEL ROAD",Staten Island,1,120,Television,Episodic series,United States of America,"10301, 10310"
494606,Shooting Permit,07/03/2019 07:00:00 AM,07/04/2019 12:00:00 AM,06/26/2019 03:32:01 PM,"Mayor's Office of Film, Theatre & Broadcasting","FRESH POND ROAD between 60 AVENUE and ELIOT AVENUE,  FRESH POND ROAD between 60 ROAD and ELIOT AVENUE,  METROPOLITAN AVENUE between Rentar Plaza and 69 STREET,  60 DRIVE between FRESH POND ROAD and 61 STREET",Queens,5,104,Television,Not Applicable,United States of America,11378
494555,Shooting Permit,07/02/2019 07:00:00 AM,07/02/2019 11:00:00 PM,06/26/2019 01:43:41 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   61 STREET between MADISON AVENUE and 5 AVENUE,  EAST   61 STREET between MADISON AVENUE and 5 AVENUE,  MADISON AVENUE between EAST   62 STREET and EAST   60 STREET,  MADISON AVENUE between EAST   62 STREET and EAST   61 STREET,  MADISON AVENUE between EAST   58 STREET and EAST   59 STREET,  EAST   58 STREET between PARK AVENUE and MADISON AVENUE,  EAST   60 STREET between PARK AVENUE and MADISON AVENUE,  PARK AVENUE between EAST   60 STREET and EAST   62 STREET,  EAST   61 STREET between PARK AVENUE and LEXINGTON AVENUE,  LEXINGTON AVENUE between EAST   60 STREET and EAST   62 STREET",Manhattan,"5, 8","18, 19",Television,Not Applicable,United States of America,"10022, 10065"
494545,Shooting Permit,07/03/2019 12:01:00 AM,07/04/2019 06:00:00 PM,06/26/2019 01:03:12 PM,"Mayor's Office of Film, Theatre & Broadcasting","BOWERY STREET between WEST   15 STREET and STILLWELL AVENUE,  WEST   15 STREET between BOWERY STREET and SURF AVENUE",Brooklyn,13,60,Television,Special/Awards Show,United States of America,11224
494455,Theater Load in and Load Outs,07/03/2019 12:01:00 AM,07/08/2019 06:00:00 AM,06/26/2019 09:34:48 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   31 STREET between 7 AVENUE and 8 AVENUE,  8 AVENUE between WEST   31 STREET and WEST   33 STREET",Manhattan,"4, 5",14,Theater,Theater,United States of America,"10001, 10121"
494407,Shooting Permit,07/01/2019 07:00:00 AM,07/01/2019 09:00:00 PM,06/25/2019 06:26:57 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST  176 STREET between BROADWAY and WADSWORTH AVENUE,  W 176TH ST between PINEHURST AVE and BROADWAY,  FT WASHINGTON AVENUE between WEST  176 STREET and WEST  177 STREET",Manhattan,12,33,Commercial,Commercial,United States of America,10033
494340,Theater Load in and Load Outs,07/08/2019 12:01:00 AM,07/12/2019 06:00:00 AM,06/25/2019 03:30:44 PM,"Mayor's Office of Film, Theatre & Broadcasting","IRVING PLACE between EAST   15 STREET and EAST   16 STREET,  EAST   15 STREET between IRVING PLACE and UNION SQUARE EAST",Manhattan,"5, 6",13,Theater,Theater,United States of America,10003
494074,Theater Load in and Load Outs,07/10/2019 12:01:00 AM,07/11/2019 06:00:00 AM,06/24/2019 03:16:35 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   31 STREET between 7 AVENUE and 8 AVENUE,  8 AVENUE between WEST   31 STREET and WEST   33 STREET",Manhattan,"4, 5",14,Theater,Theater,United States of America,"10001, 10121"
493925,Shooting Permit,07/09/2019 07:00:00 AM,07/09/2019 07:00:00 PM,06/24/2019 02:34:50 AM,"Mayor's Office of Film, Theatre & Broadcasting",27 STREET between 38 AVENUE and 39 AVENUE,Queens,1,114,Television,Reality,United States of America,11101
493708,Theater Load in and Load Outs,07/02/2019 12:01:00 AM,07/13/2019 06:00:00 AM,06/21/2019 03:30:47 PM,"Mayor's Office of Film, Theatre & Broadcasting",8 AVENUE between WEST   35 STREET and WEST   36 STREET,Manhattan,"4, 5",14,Theater,Theater,United States of America,"10001, 10018"
493707,Shooting Permit,07/02/2019 01:00:00 PM,07/03/2019 03:00:00 AM,06/21/2019 03:28:09 PM,"Mayor's Office of Film, Theatre & Broadcasting","WOOSTER STREET between BROOME STREET and SPRING STREET,  WOOSTER STREET between SPRING STREET and PRINCE STREET,  SPRING STREET between THOMPSON STREET and MERCER STREET,  SPRING STREET between GREENE STREET and WEST BROADWAY,  BROOME STREET between WEST BROADWAY and BROADWAY,  BROOME STREET between WOOSTER STREET and GREENE STREET",Manhattan,2,1,Film,Feature,United States of America,"10012, 10013"
493663,Shooting Permit,07/02/2019 10:00:00 AM,07/02/2019 11:59:00 PM,06/21/2019 02:01:58 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   47 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,18,Theater,Theater,United States of America,10036
493657,Theater Load in and Load Outs,07/02/2019 12:01:00 AM,07/13/2019 06:00:00 AM,06/21/2019 01:45:40 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   35 STREET between 7 AVENUE and 8 AVENUE,  WEST   35 STREET between 8 AVENUE and 9 AVENUE,  WEST   34 STREET between 8 AVENUE and 9 AVENUE",Manhattan,"4, 5",14,Theater,Theater,United States of America,10001
493546,Shooting Permit,07/11/2019 06:00:00 AM,07/11/2019 11:00:00 PM,06/20/2019 08:45:53 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   47 STREET between BROADWAY and EIGHTH AVENUE,Manhattan,5,18,WEB,Not Applicable,United States of America,10036
493545,Shooting Permit,07/10/2019 06:00:00 AM,07/10/2019 11:00:00 PM,06/20/2019 08:41:28 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   47 STREET between BROADWAY and EIGHTH AVENUE,Manhattan,5,18,WEB,Not Applicable,United States of America,10036
493543,Shooting Permit,07/09/2019 06:00:00 AM,07/09/2019 11:00:00 PM,06/20/2019 08:35:30 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   47 STREET between BROADWAY and EIGHTH AVENUE,Manhattan,5,18,WEB,Not Applicable,United States of America,10036
493540,Shooting Permit,07/08/2019 06:00:00 AM,07/08/2019 11:59:00 PM,06/20/2019 08:12:04 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   47 STREET between BROADWAY and EIGHTH AVENUE,Manhattan,5,18,WEB,Not Applicable,United States of America,10036
493466,Shooting Permit,07/08/2019 07:00:00 AM,07/08/2019 07:00:00 PM,06/20/2019 02:41:19 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   24 STREET between 7 AVENUE and 6 AVENUE,Manhattan,4,13,Still Photography,Not Applicable,United States of America,10011
493259,Shooting Permit,07/08/2019 10:00:00 AM,07/08/2019 11:59:00 PM,06/19/2019 04:16:34 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   44 STREET between 6 AVENUE and BROADWAY,Manhattan,5,14,WEB,Not Applicable,United States of America,10036
493133,Theater Load in and Load Outs,07/11/2019 12:01:00 AM,07/11/2019 11:59:00 PM,06/19/2019 10:32:39 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   31 STREET between 7 AVENUE and 8 AVENUE,  8 AVENUE between WEST   31 STREET and WEST   33 STREET",Manhattan,"4, 5",14,Theater,Theater,United States of America,"10001, 10121"
492711,Theater Load in and Load Outs,07/02/2019 12:01:00 AM,07/03/2019 06:00:00 AM,06/17/2019 02:43:23 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   31 STREET between 7 AVENUE and 8 AVENUE,  8 AVENUE between WEST   31 STREET and WEST   33 STREET",Manhattan,"4, 5",14,Theater,Theater,United States of America,"10001, 10121"
492625,Theater Load in and Load Outs,07/12/2019 12:01:00 AM,07/14/2019 06:00:00 AM,06/17/2019 11:51:40 AM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
492621,Theater Load in and Load Outs,07/10/2019 12:01:00 AM,07/11/2019 06:00:00 AM,06/17/2019 11:45:59 AM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
492618,Theater Load in and Load Outs,07/09/2019 12:01:00 AM,07/09/2019 11:59:00 PM,06/17/2019 11:40:22 AM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
492615,Theater Load in and Load Outs,07/01/2019 12:01:00 AM,07/02/2019 06:00:00 AM,06/17/2019 11:35:51 AM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
492057,Theater Load in and Load Outs,07/19/2019 07:00:00 AM,07/19/2019 07:00:00 PM,06/13/2019 02:54:52 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
492054,Theater Load in and Load Outs,07/18/2019 07:00:00 AM,07/18/2019 07:00:00 PM,06/13/2019 02:52:13 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
492051,Theater Load in and Load Outs,07/17/2019 07:00:00 AM,07/17/2019 07:00:00 PM,06/13/2019 02:48:36 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
492049,Theater Load in and Load Outs,07/16/2019 07:00:00 AM,07/16/2019 07:00:00 PM,06/13/2019 02:45:50 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
492038,Theater Load in and Load Outs,07/15/2019 07:00:00 AM,07/15/2019 07:00:00 PM,06/13/2019 02:33:17 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
491777,Theater Load in and Load Outs,07/12/2019 07:00:00 AM,07/12/2019 07:00:00 PM,06/12/2019 02:44:50 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
491772,Theater Load in and Load Outs,07/11/2019 07:00:00 AM,07/11/2019 07:00:00 PM,06/12/2019 02:38:17 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
491767,Theater Load in and Load Outs,07/10/2019 07:00:00 AM,07/10/2019 07:00:00 PM,06/12/2019 02:27:36 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
491763,Theater Load in and Load Outs,07/09/2019 07:00:00 AM,07/09/2019 07:00:00 PM,06/12/2019 02:24:22 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
491757,Theater Load in and Load Outs,07/08/2019 07:00:00 AM,07/08/2019 07:00:00 PM,06/12/2019 02:20:52 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
491756,Theater Load in and Load Outs,07/03/2019 07:00:00 AM,07/03/2019 07:00:00 PM,06/12/2019 02:17:00 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
491755,Theater Load in and Load Outs,07/02/2019 07:00:00 AM,07/02/2019 07:00:00 PM,06/12/2019 02:12:28 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
491754,Theater Load in and Load Outs,07/01/2019 07:00:00 AM,07/01/2019 01:00:00 PM,06/12/2019 02:09:41 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,14,Theater,Theater,United States of America,10036
490027,Theater Load in and Load Outs,07/17/2019 12:01:00 AM,07/19/2019 06:00:00 AM,06/05/2019 02:25:50 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   35 STREET between 8 AVENUE and 9 AVENUE,  WEST   34 STREET between 8 AVENUE and 9 AVENUE",Manhattan,4,14,Theater,Theater,United States of America,10001
483818,Theater Load in and Load Outs,07/10/2019 12:01:00 AM,07/24/2019 11:59:00 PM,05/09/2019 02:36:40 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   62 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,Manhattan,7,20,Theater,Theater,United States of America,10023
472406,Shooting Permit,07/17/2019 06:00:00 AM,07/19/2019 11:59:00 PM,03/26/2019 02:48:13 PM,"Mayor's Office of Film, Theatre & Broadcasting","43 AVENUE between VERNON BOULEVARD and 9 STREET,  9 STREET between 43 AVENUE and 43 ROAD",Queens,2,108,WEB,Not Applicable,United States of America,11101
472404,Shooting Permit,07/10/2019 06:00:00 AM,07/12/2019 11:59:00 PM,03/26/2019 02:45:53 PM,"Mayor's Office of Film, Theatre & Broadcasting","43 AVENUE between VERNON BOULEVARD and 9 STREET,  9 STREET between 43 AVENUE and 43 ROAD",Queens,2,108,WEB,Not Applicable,United States of America,11101
472402,Shooting Permit,07/03/2019 06:00:00 AM,07/05/2019 11:59:00 PM,03/26/2019 02:43:50 PM,"Mayor's Office of Film, Theatre & Broadcasting","43 AVENUE between VERNON BOULEVARD and 9 STREET,  9 STREET between 43 AVENUE and 43 ROAD",Queens,2,108,WEB,Not Applicable,United States of America,11101
465314,Theater Load in and Load Outs,07/12/2019 12:01:00 AM,07/16/2019 06:00:00 AM,02/20/2019 10:16:50 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   33 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,14,Theater,Theater,United States of America,"10001, 10121"
465313,Theater Load in and Load Outs,07/11/2019 12:01:00 AM,07/11/2019 11:59:00 PM,02/20/2019 10:12:30 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   33 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,14,Theater,Theater,United States of America,"10001, 10121"
